Connectome,Body_ID,Root_Side,Superclass,Class,Subclass,Type,Subtype,Entry_Nerve
maleCNS,864071,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MetaLN
maleCNS,809711,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
maleCNS,812879,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
maleCNS,813158,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
maleCNS,813963,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
maleCNS,814525,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
maleCNS,814547,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
maleCNS,814736,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
maleCNS,814793,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
maleCNS,815131,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
maleCNS,815188,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
maleCNS,815832,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
maleCNS,815934,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
maleCNS,816109,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
maleCNS,816279,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
maleCNS,816754,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
maleCNS,816834,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
maleCNS,816950,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
maleCNS,817292,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
maleCNS,817358,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
maleCNS,818677,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
maleCNS,903737,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
maleCNS,911311,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
maleCNS,912374,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
maleCNS,912626,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
maleCNS,839186,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
maleCNS,856983,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
maleCNS,807656,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
maleCNS,811604,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
maleCNS,812388,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
maleCNS,812719,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
maleCNS,813068,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
maleCNS,813296,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
maleCNS,814088,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
maleCNS,814304,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
maleCNS,814670,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
maleCNS,816019,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
maleCNS,816118,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
maleCNS,816287,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
maleCNS,816382,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
maleCNS,816426,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
maleCNS,817251,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
maleCNS,817399,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
maleCNS,818210,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
maleCNS,823088,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
maleCNS,824616,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
maleCNS,843507,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
maleCNS,894474,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
maleCNS,911912,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
maleCNS,912749,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
maleCNS,811089,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
maleCNS,814991,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
maleCNS,815748,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
maleCNS,816820,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
maleCNS,816993,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
maleCNS,817048,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
maleCNS,817311,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
maleCNS,817384,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
maleCNS,817580,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
maleCNS,818870,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
maleCNS,818934,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
maleCNS,819263,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
maleCNS,819439,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
maleCNS,819466,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
maleCNS,819594,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
maleCNS,820024,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
maleCNS,820620,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
maleCNS,821365,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
maleCNS,821817,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
maleCNS,822812,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
maleCNS,826233,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
maleCNS,826550,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
maleCNS,827446,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
maleCNS,829673,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
maleCNS,833974,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
maleCNS,834739,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
maleCNS,861448,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
maleCNS,906212,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
maleCNS,906619,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
maleCNS,913245,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
maleCNS,1066525578,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
maleCNS,815071,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
maleCNS,816626,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
maleCNS,912208,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
maleCNS,810082,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
maleCNS,812617,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
maleCNS,813912,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
maleCNS,814189,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
maleCNS,814639,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
maleCNS,1135668368,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
maleCNS,814882,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
maleCNS,815145,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
maleCNS,815566,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
maleCNS,815927,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
maleCNS,816163,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
maleCNS,816869,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
maleCNS,817018,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
maleCNS,817773,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
maleCNS,818878,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
maleCNS,819039,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
maleCNS,819316,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
maleCNS,820291,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
maleCNS,821000,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
maleCNS,902898,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
maleCNS,909640,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
maleCNS,909642,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
maleCNS,912917,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
maleCNS,1050515057,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
maleCNS,1210579126,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
maleCNS,818082,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
maleCNS,1066208706,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
maleCNS,1115836524,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
MANC,36590,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MetaLN
MANC,37469,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MetaLN
MANC,40592,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MetaLN
MANC,41511,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MetaLN
MANC,42654,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MetaLN
MANC,45079,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MetaLN
MANC,46073,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MetaLN
MANC,48625,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MetaLN
MANC,49019,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MetaLN
MANC,49606,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MetaLN
MANC,50459,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MetaLN
MANC,60808,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MetaLN
MANC,74843,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MetaLN
MANC,35987,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
MANC,36641,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
MANC,36842,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
MANC,39549,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
MANC,41454,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
MANC,43048,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
MANC,44021,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
MANC,44448,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
MANC,64832,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
MANC,29181,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
MANC,36539,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
MANC,43192,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
MANC,48634,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
MANC,51255,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
MANC,55016,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
MANC,104662,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
MANC,140270,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
MANC,29839,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MetaLN
MANC,34859,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MetaLN
MANC,37365,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MetaLN
MANC,37658,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MetaLN
MANC,37922,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MetaLN
MANC,41581,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MetaLN
MANC,41862,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MetaLN
MANC,41898,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MetaLN
MANC,42167,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MetaLN
MANC,45659,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MetaLN
MANC,46322,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MetaLN
MANC,68756,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MetaLN
MANC,101725,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MetaLN
MANC,177644,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MetaLN
MANC,10419793398,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MetaLN
MANC,12482252539,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MetaLN
MANC,34875,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MetaLN
MANC,41117,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MetaLN
MANC,45615,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MetaLN
MANC,47024,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MetaLN
MANC,76209,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MetaLN
MANC,114539,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MetaLN
MANC,223843,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MetaLN
MANC,12471285425,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MetaLN
MANC,32594,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MetaLN
MANC,37176,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MetaLN
MANC,37227,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MetaLN
MANC,38521,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MetaLN
MANC,117504,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MetaLN
MANC,40949,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MetaLN
MANC,41256,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MetaLN
MANC,42668,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MetaLN
MANC,46713,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MetaLN
MANC,50489,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MetaLN
MANC,65765,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MetaLN
MANC,120276,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MetaLN
MANC,153085,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MetaLN
MANC,177815,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MetaLN
MANC,223419,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MetaLN
MANC,42022,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MetaLN
MANC,58334,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MetaLN
MANC,76235,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MetaLN
MANC,32838,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
MANC,33139,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
MANC,33281,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
MANC,34168,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
MANC,34277,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
MANC,35047,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
MANC,35686,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
MANC,35907,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
MANC,37674,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
MANC,38065,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
MANC,38995,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
MANC,39291,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
MANC,41611,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
MANC,42938,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
MANC,25284653357,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
MANC,12592,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
MANC,37793,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
MANC,38118,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
MANC,38709,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
MANC,40444,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
MANC,46117,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
MANC,50585,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
MANC,152690,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
MANC,155873,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
MANC,158854,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
MANC,25804,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
MANC,35350,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
MANC,36437,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
MANC,36697,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
MANC,38015,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
MANC,44268,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
MANC,47996,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
MANC,54597,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
MANC,64784,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
MANC,130997,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
MANC,133063,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,MesoLN
MANC,38129,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
MANC,38165,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
MANC,39128,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
MANC,47010,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
MANC,50580,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
MANC,152115,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
MANC,158106,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
MANC,49803,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
MANC,51498,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
MANC,53459,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
MANC,54004,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
MANC,101141,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
MANC,152116,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
MANC,158207,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
MANC,169549,R,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
MANC,18291,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
MANC,25772,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
MANC,31916,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
MANC,33862,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
MANC,37384,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
MANC,37435,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
MANC,40004,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
MANC,43992,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
MANC,45466,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
MANC,45591,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
MANC,46081,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
MANC,46549,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
MANC,49037,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
MANC,62777,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
MANC,103257,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
MANC,157942,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
MANC,157944,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
MANC,171588,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
MANC,172108,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
MANC,172578,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
MANC,186072,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
MANC,221981,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
MANC,30865,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
MANC,41005,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
MANC,46834,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
MANC,47364,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
MANC,52013,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
MANC,157392,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
MANC,169779,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
MANC,42721,L,Sensory,Gustatory,Leg Bristle,LgLG3,-,ProLN
maleCNS,811874,R,Sensory,Gustatory,Leg Bristle,LgLG4,-,ProLN
maleCNS,815267,R,Sensory,Gustatory,Leg Bristle,LgLG4,-,ProLN
maleCNS,821083,R,Sensory,Gustatory,Leg Bristle,LgLG4,-,ProLN
maleCNS,914315,R,Sensory,Gustatory,Leg Bristle,LgLG4,-,ProLN
maleCNS,935121,R,Sensory,Gustatory,Leg Bristle,LgLG4,-,ProLN
maleCNS,1050190015,R,Sensory,Gustatory,Leg Bristle,LgLG4,-,ProLN
maleCNS,881519,R,Sensory,Gustatory,Leg Bristle,LgLG4,-,ProLN
maleCNS,1057442452,L,Sensory,Gustatory,Leg Bristle,LgLG4,-,ProLN
maleCNS,815749,L,Sensory,Gustatory,Leg Bristle,LgLG4,-,ProLN
maleCNS,814336,L,Sensory,Gustatory,Leg Bristle,LgLG4,-,ProLN
maleCNS,863321,L,Sensory,Gustatory,Leg Bristle,LgLG4,-,ProLN
maleCNS,817031,L,Sensory,Gustatory,Leg Bristle,LgLG4,-,ProLN
maleCNS,817173,L,Sensory,Gustatory,Leg Bristle,LgLG4,-,ProLN
maleCNS,817849,L,Sensory,Gustatory,Leg Bristle,LgLG4,-,ProLN
maleCNS,818080,L,Sensory,Gustatory,Leg Bristle,LgLG4,-,ProLN
maleCNS,809227,R,Sensory,Gustatory,Leg Bristle,LgLG4,-,MesoLN
maleCNS,809833,R,Sensory,Gustatory,Leg Bristle,LgLG4,-,MesoLN
maleCNS,810550,R,Sensory,Gustatory,Leg Bristle,LgLG4,-,MesoLN
maleCNS,825524,R,Sensory,Gustatory,Leg Bristle,LgLG4,-,MesoLN
maleCNS,912794,R,Sensory,Gustatory,Leg Bristle,LgLG4,-,MesoLN
maleCNS,827154,L,Sensory,Gustatory,Leg Bristle,LgLG4,-,MesoLN
maleCNS,844312,L,Sensory,Gustatory,Leg Bristle,LgLG4,-,MesoLN
maleCNS,881126,L,Sensory,Gustatory,Leg Bristle,LgLG4,-,MesoLN
maleCNS,941022,L,Sensory,Gustatory,Leg Bristle,LgLG4,-,MesoLN
maleCNS,1338931584,L,Sensory,Gustatory,Leg Bristle,LgLG4,-,MesoLN
maleCNS,810811,L,Sensory,Gustatory,Leg Bristle,LgLG4,-,MesoLN
maleCNS,815872,L,Sensory,Gustatory,Leg Bristle,LgLG4,-,MesoLN
maleCNS,816396,L,Sensory,Gustatory,Leg Bristle,LgLG4,-,MesoLN
maleCNS,816589,L,Sensory,Gustatory,Leg Bristle,LgLG4,-,MesoLN
maleCNS,812898,R,Sensory,Gustatory,Leg Bristle,LgLG4,-,MetaLN
maleCNS,814362,R,Sensory,Gustatory,Leg Bristle,LgLG4,-,MetaLN
maleCNS,815989,R,Sensory,Gustatory,Leg Bristle,LgLG4,-,MetaLN
maleCNS,819335,R,Sensory,Gustatory,Leg Bristle,LgLG4,-,MetaLN
maleCNS,820809,R,Sensory,Gustatory,Leg Bristle,LgLG4,-,MetaLN
maleCNS,911351,R,Sensory,Gustatory,Leg Bristle,LgLG4,-,MetaLN
maleCNS,819719,R,Sensory,Gustatory,Leg Bristle,LgLG4,-,MetaLN
maleCNS,933183,R,Sensory,Gustatory,Leg Bristle,LgLG4,-,MetaLN
maleCNS,816151,L,Sensory,Gustatory,Leg Bristle,LgLG4,-,MetaLN
maleCNS,820780,L,Sensory,Gustatory,Leg Bristle,LgLG4,-,MetaLN
maleCNS,822246,L,Sensory,Gustatory,Leg Bristle,LgLG4,-,MetaLN
maleCNS,909028,L,Sensory,Gustatory,Leg Bristle,LgLG4,-,MetaLN
maleCNS,913195,L,Sensory,Gustatory,Leg Bristle,LgLG4,-,MetaLN
maleCNS,1050291683,L,Sensory,Gustatory,Leg Bristle,LgLG4,-,MetaLN
MANC,46610,R,Sensory,Gustatory,Leg Bristle,LgLG4,-,ProLN
MANC,40159,R,Sensory,Gustatory,Leg Bristle,LgLG4,-,ProLN
MANC,50367,R,Sensory,Gustatory,Leg Bristle,LgLG4,-,ProLN
MANC,50823,R,Sensory,Gustatory,Leg Bristle,LgLG4,-,ProLN
MANC,48258,R,Sensory,Gustatory,Leg Bristle,LgLG4,-,ProLN
MANC,36007,R,Sensory,Gustatory,Leg Bristle,LgLG4,-,ProLN
MANC,54052,R,Sensory,Gustatory,Leg Bristle,LgLG4,-,ProLN
MANC,141475,R,Sensory,Gustatory,Leg Bristle,LgLG4,-,ProLN
MANC,141949,R,Sensory,Gustatory,Leg Bristle,LgLG4,-,ProLN
MANC,56256,R,Sensory,Gustatory,Leg Bristle,LgLG4,-,ProLN
MANC,75017,R,Sensory,Gustatory,Leg Bristle,LgLG4,-,ProLN
MANC,85223,R,Sensory,Gustatory,Leg Bristle,LgLG4,-,ProLN
MANC,101144,R,Sensory,Gustatory,Leg Bristle,LgLG4,-,ProLN
MANC,190457,R,Sensory,Gustatory,Leg Bristle,LgLG4,-,ProLN
MANC,39260616116,L,Sensory,Gustatory,Leg Bristle,LgLG4,-,ProLN
MANC,54513,L,Sensory,Gustatory,Leg Bristle,LgLG4,-,ProLN
MANC,55219,L,Sensory,Gustatory,Leg Bristle,LgLG4,-,ProLN
MANC,61653,L,Sensory,Gustatory,Leg Bristle,LgLG4,-,ProLN
MANC,80759,L,Sensory,Gustatory,Leg Bristle,LgLG4,-,ProLN
